"TransactionID","Timestamp","Category","AnomalyScore","CustomerID","Name","Age","Address","AccountBalance","LastLogin","MerchantID","MerchantName","Location","SuspiciousFlag","FraudIndicator","TransactionAmount","Amount"
"386","1/17/2022 1:00","Food","0.20292736666533","1386","Customer 1386","25","Address 1386","4904.7039034245","1/21/2023","2386","Merchant 2386","Location 2386","0","0","77.12273560024","72.910976134467"
"387","1/17/2022 2:00","Retail","0.33690323330588","1387","Customer 1387","31","Address 1387","2137.2010566406","1/22/2023","2387","Merchant 2387","Location 2387","1","0","98.868502611771","71.02737815903"
"388","1/17/2022 3:00","Travel","0.40879145620832","1388","Customer 1388","49","Address 1388","1887.5568535342","1/23/2023","2388","Merchant 2388","Location 2388","0","0","75.989429953261","25.850069701319"
"389","1/17/2022 4:00","Travel","0.30178524400596","1389","Customer 1389","61","Address 1389","1815.8344067651","1/24/2023","2389","Merchant 2389","Location 2389","0","0","34.180032790845","94.522847757755"
"390","1/17/2022 5:00","Other","0.70092970401069","1390","Customer 1390","47","Address 1390","5388.3268066637","1/25/2023","2390","Merchant 2390","Location 2390","0","0","93.198022282955","71.887484290422"
"391","1/17/2022 6:00","Food","0.64723406866473","1391","Customer 1391","56","Address 1391","5001.1984815","1/26/2023","2391","Merchant 2391","Location 2391","0","0","39.080241837305","60.777551463496"
"392","1/17/2022 7:00","Online","0.75821846835857","1392","Customer 1392","37","Address 1392","4900.6527044494","1/27/2023","2392","Merchant 2392","Location 2392","0","0","93.742547287737","83.569955996139"
"393","1/17/2022 8:00","Retail","0.58257107002123","1393","Customer 1393","47","Address 1393","3238.1840967642","1/28/2023","2393","Merchant 2393","Location 2393","0","0","85.512392903109","36.838900427625"
"394","1/17/2022 9:00","Food","0.3111348930427","1394","Customer 1394","31","Address 1394","1417.691110999","1/29/2023","2394","Merchant 2394","Location 2394","0","0","29.309316594423","30.505413673612"
"395","1/17/2022 10:00","Other","0.0051582175451718","1395","Customer 1395","32","Address 1395","4381.2875241498","1/30/2023","2395","Merchant 2395","Location 2395","1","0","21.958232692288","15.699212220552"
"396","1/17/2022 11:00","Food","0.87424996379875","1396","Customer 1396","18","Address 1396","6020.821959253","1/31/2023","2396","Merchant 2396","Location 2396","0","0","54.494662570763","97.547095387567"
"397","1/17/2022 12:00","Food","0.8473010398309","1397","Customer 1397","35","Address 1397","9060.9323731481","2/1/2023","2397","Merchant 2397","Location 2397","0","0","90.38738784904","28.914617957342"
"398","1/17/2022 13:00","Online","0.46867629849409","1398","Customer 1398","55","Address 1398","1617.1257772719","2/2/2023","2398","Merchant 2398","Location 2398","0","0","35.656275622614","40.364125871402"
"399","1/17/2022 14:00","Retail","0.77835858414917","1399","Customer 1399","18","Address 1399","9447.7294984134","2/3/2023","2399","Merchant 2399","Location 2399","0","0","53.71305743047","71.447173219011"
"400","1/17/2022 15:00","Travel","0.64927730033099","1400","Customer 1400","60","Address 1400","8314.95107445","2/4/2023","2400","Merchant 2400","Location 2400","0","0","12.078964200399","94.816788058291"
"401","1/17/2022 16:00","Online","0.16101028506414","1401","Customer 1401","25","Address 1401","9089.2429625481","2/5/2023","2401","Merchant 2401","Location 2401","0","0","11.869897162533","73.493372333889"
"402","1/17/2022 17:00","Other","0.86892493648125","1402","Customer 1402","58","Address 1402","5768.2842793301","2/6/2023","2402","Merchant 2402","Location 2402","0","0","64.466770753307","60.431289263248"
"403","1/17/2022 18:00","Retail","0.12986908147283","1403","Customer 1403","29","Address 1403","3680.4052739191","2/7/2023","2403","Merchant 2403","Location 2403","0","0","85.032988235578","23.412394540837"
"404","1/17/2022 19:00","Travel","0.39129187462129","1404","Customer 1404","39","Address 1404","2170.4292562887","2/8/2023","2404","Merchant 2404","Location 2404","0","0","73.922043519914","60.606710512326"
"405","1/17/2022 20:00","Other","0.44308147026774","1405","Customer 1405","59","Address 1405","9246.5169794253","2/9/2023","2405","Merchant 2405","Location 2405","0","0","54.945511940138","83.551911426152"
"406","1/17/2022 21:00","Online","0.41288231997355","1406","Customer 1406","56","Address 1406","6284.7396660526","2/10/2023","2406","Merchant 2406","Location 2406","0","0","37.198068911892","16.358985768519"
"407","1/17/2022 22:00","Online","0.34278354661707","1407","Customer 1407","32","Address 1407","8827.7823928774","2/11/2023","2407","Merchant 2407","Location 2407","0","0","46.309749578152","28.049938914632"
"408","1/17/2022 23:00","Food","0.93154552891716","1408","Customer 1408","27","Address 1408","1260.4684032056","2/12/2023","2408","Merchant 2408","Location 2408","0","0","93.335823764281","83.245820017065"
"409","1/18/2022 0:00","Retail","0.58525803097557","1409","Customer 1409","53","Address 1409","6615.4966092515","2/13/2023","2409","Merchant 2409","Location 2409","0","1","34.311791443","12.826814822817"
"410","1/18/2022 1:00","Other","0.16116162545703","1410","Customer 1410","25","Address 1410","2716.9811633622","2/14/2023","2410","Merchant 2410","Location 2410","0","0","84.20239258527","25.008494708509"
"411","1/18/2022 2:00","Food","0.51447379473455","1411","Customer 1411","19","Address 1411","1290.3230591679","2/15/2023","2411","Merchant 2411","Location 2411","0","0","61.277772878086","98.397094556458"
"412","1/18/2022 3:00","Other","0.52846481088639","1412","Customer 1412","19","Address 1412","2730.9601699028","2/16/2023","2412","Merchant 2412","Location 2412","0","0","94.174632507591","86.785916833839"
"413","1/18/2022 4:00","Retail","0.01410023789981","1413","Customer 1413","18","Address 1413","1279.6715774788","2/17/2023","2413","Merchant 2413","Location 2413","0","0","98.819861540279","98.500407055339"
"414","1/18/2022 5:00","Travel","0.030446938990683","1414","Customer 1414","18","Address 1414","2560.1203796381","2/18/2023","2414","Merchant 2414","Location 2414","0","0","98.465062127159","69.880488116935"
"415","1/18/2022 6:00","Other","0.36470357880767","1415","Customer 1415","57","Address 1415","9258.3126975369","2/19/2023","2415","Merchant 2415","Location 2415","0","0","28.157020764165","58.786154426132"
"416","1/18/2022 7:00","Food","0.82853344505833","1416","Customer 1416","21","Address 1416","9375.1120854367","2/20/2023","2416","Merchant 2416","Location 2416","0","0","55.215520271049","76.930075591029"
"417","1/18/2022 8:00","Food","0.62746318669401","1417","Customer 1417","30","Address 1417","1735.1457640616","2/21/2023","2417","Merchant 2417","Location 2417","0","0","10.057863646143","84.732175094796"
"418","1/18/2022 9:00","Other","0.62672847106135","1418","Customer 1418","19","Address 1418","5724.6114582318","2/22/2023","2418","Merchant 2418","Location 2418","0","0","76.276611770306","14.191557349488"
"419","1/18/2022 10:00","Retail","0.19498256581103","1419","Customer 1419","28","Address 1419","1069.843867666","2/23/2023","2419","Merchant 2419","Location 2419","0","0","66.229487584038","41.354180924007"
"420","1/18/2022 11:00","Retail","0.0069085722737294","1420","Customer 1420","42","Address 1420","3497.3723928708","2/24/2023","2420","Merchant 2420","Location 2420","0","0","38.960782062525","79.336276284508"
"421","1/18/2022 12:00","Travel","0.17185584666003","1421","Customer 1421","41","Address 1421","6341.743797005","2/25/2023","2421","Merchant 2421","Location 2421","0","0","59.356758088435","26.240467965459"
"422","1/18/2022 13:00","Travel","0.0094157837887031","1422","Customer 1422","32","Address 1422","6987.9978443913","2/26/2023","2422","Merchant 2422","Location 2422","0","0","70.788716546493","66.959739032981"
"423","1/18/2022 14:00","Other","0.96150697422238","1423","Customer 1423","40","Address 1423","7025.4520267637","2/27/2023","2423","Merchant 2423","Location 2423","0","0","82.327645651657","17.825253318757"
"424","1/18/2022 15:00","Retail","0.33758212753808","1424","Customer 1424","37","Address 1424","4344.549864307","2/28/2023","2424","Merchant 2424","Location 2424","0","0","89.10551386921","65.622434543292"
"425","1/18/2022 16:00","Online","0.5195159613351","1425","Customer 1425","56","Address 1425","6441.9331129293","3/1/2023","2425","Merchant 2425","Location 2425","0","0","33.557015851096","52.912489363168"
"426","1/18/2022 17:00","Online","0.56364759765447","1426","Customer 1426","39","Address 1426","8890.7493523744","3/2/2023","2426","Merchant 2426","Location 2426","0","0","17.479254712622","54.954734622806"
"427","1/18/2022 18:00","Travel","0.22103868262478","1427","Customer 1427","37","Address 1427","6728.0111829223","3/3/2023","2427","Merchant 2427","Location 2427","0","0","92.369773346584","57.040659113837"
"428","1/18/2022 19:00","Food","0.63390604427144","1428","Customer 1428","47","Address 1428","1106.441844367","3/4/2023","2428","Merchant 2428","Location 2428","0","0","20.79480941547","11.567143945632"
"429","1/18/2022 20:00","Other","0.37755726552384","1429","Customer 1429","33","Address 1429","8687.3434820011","3/5/2023","2429","Merchant 2429","Location 2429","0","0","79.887563889262","50.490069744404"
"430","1/18/2022 21:00","Retail","0.096967658079681","1430","Customer 1430","24","Address 1430","9318.929570457","3/6/2023","2430","Merchant 2430","Location 2430","0","0","77.485946133748","26.733575834434"
"431","1/18/2022 22:00","Online","0.66850387715541","1431","Customer 1431","24","Address 1431","6654.8594018019","3/7/2023","2431","Merchant 2431","Location 2431","0","0","56.42352713107","70.349860001225"
"432","1/18/2022 23:00","Retail","0.044166624020332","1432","Customer 1432","36","Address 1432","5930.2197135666","3/8/2023","2432","Merchant 2432","Location 2432","1","0","15.163433260691","82.111160761381"
"433","1/19/2022 0:00","Retail","0.24010355237255","1433","Customer 1433","55","Address 1433","6991.2890665462","3/9/2023","2433","Merchant 2433","Location 2433","0","0","66.289756542278","26.719047821992"
"434","1/19/2022 1:00","Online","0.97427799690435","1434","Customer 1434","19","Address 1434","1696.8778839206","3/10/2023","2434","Merchant 2434","Location 2434","0","0","60.814902227196","31.736387333577"
"435","1/19/2022 2:00","Other","0.48125913232084","1435","Customer 1435","35","Address 1435","8804.5179444372","3/11/2023","2435","Merchant 2435","Location 2435","0","0","57.753818183479","23.730862588235"
"436","1/19/2022 3:00","Travel","0.72852875771267","1436","Customer 1436","37","Address 1436","1195.1031616865","3/12/2023","2436","Merchant 2436","Location 2436","0","0","88.25312681234","44.499344782119"
"437","1/19/2022 4:00","Retail","0.88308800596661","1437","Customer 1437","19","Address 1437","3712.1659095755","3/13/2023","2437","Merchant 2437","Location 2437","0","0","13.179436933908","20.324258770238"
"438","1/19/2022 5:00","Food","0.60054048521863","1438","Customer 1438","53","Address 1438","1779.9867179354","3/14/2023","2438","Merchant 2438","Location 2438","0","1","79.496623161107","38.416938911332"
"439","1/19/2022 6:00","Food","0.52376771466182","1439","Customer 1439","47","Address 1439","8557.6080887383","3/15/2023","2439","Merchant 2439","Location 2439","0","0","35.001404282423","90.963020957406"
"440","1/19/2022 7:00","Food","0.28183586711364","1440","Customer 1440","23","Address 1440","3930.4679745694","3/16/2023","2440","Merchant 2440","Location 2440","0","0","87.647065134853","86.59370537158"
"441","1/19/2022 8:00","Online","0.87266300933402","1441","Customer 1441","37","Address 1441","7268.8273503341","3/17/2023","2441","Merchant 2441","Location 2441","0","0","94.527204292629","59.29272528319"
"442","1/19/2022 9:00","Other","0.38695323912678","1442","Customer 1442","54","Address 1442","9760.4285708114","3/18/2023","2442","Merchant 2442","Location 2442","0","0","91.344604582058","92.386606365158"
"443","1/19/2022 10:00","Food","0.33801667980867","1443","Customer 1443","48","Address 1443","1844.6643003212","3/19/2023","2443","Merchant 2443","Location 2443","0","0","97.043983041861","48.000916828006"
"444","1/19/2022 11:00","Retail","0.81956106424673","1444","Customer 1444","30","Address 1444","8224.6070630952","3/20/2023","2444","Merchant 2444","Location 2444","0","0","35.906013786922","76.412501233754"
"445","1/19/2022 12:00","Retail","0.23378938820206","1445","Customer 1445","28","Address 1445","6309.5550562689","3/21/2023","2445","Merchant 2445","Location 2445","0","0","55.917423684896","12.79231871756"
"446","1/19/2022 13:00","Other","0.3686420002199","1446","Customer 1446","62","Address 1446","4115.3061890017","3/22/2023","2446","Merchant 2446","Location 2446","0","0","86.836375708612","21.937916614106"
"447","1/19/2022 14:00","Online","0.72103818675235","1447","Customer 1447","25","Address 1447","8340.0955402402","3/23/2023","2447","Merchant 2447","Location 2447","0","0","33.691408014752","73.167147288501"
"448","1/19/2022 15:00","Online","0.046924843102997","1448","Customer 1448","25","Address 1448","2782.5018293959","3/24/2023","2448","Merchant 2448","Location 2448","0","0","59.631169460802","62.874333971672"
"449","1/19/2022 16:00","Retail","0.87665619636065","1449","Customer 1449","64","Address 1449","3495.3203601227","3/25/2023","2449","Merchant 2449","Location 2449","0","0","68.98309529639","12.954725499142"
"450","1/19/2022 17:00","Other","0.52580946253328","1450","Customer 1450","50","Address 1450","5934.8438099017","3/26/2023","2450","Merchant 2450","Location 2450","0","0","85.085061097541","11.16708814272"
"451","1/19/2022 18:00","Food","0.84663626483558","1451","Customer 1451","28","Address 1451","7428.1807311727","3/27/2023","2451","Merchant 2451","Location 2451","0","0","55.727481964442","76.897869518442"
"452","1/19/2022 19:00","Online","0.78410766841322","1452","Customer 1452","38","Address 1452","8966.3164216208","3/28/2023","2452","Merchant 2452","Location 2452","0","0","52.936692967981","63.342656568437"
"453","1/19/2022 20:00","Other","0.93485076658039","1453","Customer 1453","37","Address 1453","9010.7901861132","3/29/2023","2453","Merchant 2453","Location 2453","0","0","52.41606609295","62.900083136427"
"454","1/19/2022 21:00","Retail","0.80197997296626","1454","Customer 1454","33","Address 1454","8478.7835024131","3/30/2023","2454","Merchant 2454","Location 2454","0","0","63.639157092267","82.940380538129"
"455","1/19/2022 22:00","Food","0.93387802196831","1455","Customer 1455","39","Address 1455","3227.6996862419","3/31/2023","2455","Merchant 2455","Location 2455","0","0","17.64114231776","58.107922531387"
"456","1/19/2022 23:00","Retail","0.031417273669912","1456","Customer 1456","47","Address 1456","1551.8099413959","4/1/2023","2456","Merchant 2456","Location 2456","0","0","13.352825271576","10.58886273242"
